,CBSA,year,Population,NAME
2685,16740,2015,2447898,"Charlotte-Concord-Gastonia, NC-SC"
2686,16740,2016,2499697,"Charlotte-Concord-Gastonia, NC-SC"
2687,16740,2017,2550373,"Charlotte-Concord-Gastonia, NC-SC"
2688,16740,2018,2592950,"Charlotte-Concord-Gastonia, NC-SC"
2689,16740,2019,2636883,"Charlotte-Concord-Gastonia, NC-SC"
2690,16940,2010,92236,"Cheyenne, WY"
2691,16940,2011,92576,"Cheyenne, WY"
2692,16940,2012,94697,"Cheyenne, WY"
2693,16940,2013,95707,"Cheyenne, WY"
2694,16940,2014,96036,"Cheyenne, WY"
2695,16940,2015,96969,"Cheyenne, WY"
2696,16940,2016,97887,"Cheyenne, WY"
2697,16940,2017,98377,"Cheyenne, WY"
2698,16940,2018,98865,"Cheyenne, WY"
2699,16940,2019,99500,"Cheyenne, WY"
2700,17860,2010,190947,"Columbia, MO"
2701,17860,2011,194030,"Columbia, MO"
2702,17860,2012,196540,"Columbia, MO"
2703,17860,2013,198824,"Columbia, MO"
2704,17860,2014,200492,"Columbia, MO"
2705,17860,2015,202152,"Columbia, MO"
2706,17860,2016,204049,"Columbia, MO"
2707,17860,2017,205725,"Columbia, MO"
2708,17860,2018,206746,"Columbia, MO"
2709,17860,2019,208173,"Columbia, MO"
2710,18880,2010,235932,"Crestview-Fort Walton Beach-Destin, FL"
2711,18880,2011,238704,"Crestview-Fort Walton Beach-Destin, FL"
2712,18880,2012,246952,"Crestview-Fort Walton Beach-Destin, FL"
2713,18880,2013,251881,"Crestview-Fort Walton Beach-Destin, FL"
2714,18880,2014,255801,"Crestview-Fort Walton Beach-Destin, FL"
2715,18880,2015,260814,"Crestview-Fort Walton Beach-Destin, FL"
2716,18880,2016,265492,"Crestview-Fort Walton Beach-Destin, FL"
2717,18880,2017,271499,"Crestview-Fort Walton Beach-Destin, FL"
2718,18880,2018,277666,"Crestview-Fort Walton Beach-Destin, FL"
2719,18880,2019,284809,"Crestview-Fort Walton Beach-Destin, FL"
2720,25260,2010,152370,"Hanford-Corcoran, CA"
2721,25260,2011,151868,"Hanford-Corcoran, CA"
2722,25260,2012,150991,"Hanford-Corcoran, CA"
2723,25260,2013,150337,"Hanford-Corcoran, CA"
2724,25260,2014,149495,"Hanford-Corcoran, CA"
2725,25260,2015,150085,"Hanford-Corcoran, CA"
2726,25260,2016,149382,"Hanford-Corcoran, CA"
2727,25260,2017,149665,"Hanford-Corcoran, CA"
2728,25260,2018,151382,"Hanford-Corcoran, CA"
2729,25260,2019,152940,"Hanford-Corcoran, CA"
2730,25540,2010,1214091,"Hartford-East Hartford-Middletown, CT"
2731,25540,2011,1216088,"Hartford-East Hartford-Middletown, CT"
2732,25540,2012,1215307,"Hartford-East Hartford-Middletown, CT"
2733,25540,2013,1214785,"Hartford-East Hartford-Middletown, CT"
2734,25540,2014,1213886,"Hartford-East Hartford-Middletown, CT"
2735,25540,2015,1211748,"Hartford-East Hartford-Middletown, CT"
2736,25540,2016,1208595,"Hartford-East Hartford-Middletown, CT"
2737,25540,2017,1207027,"Hartford-East Hartford-Middletown, CT"
2738,25540,2018,1206139,"Hartford-East Hartford-Middletown, CT"
2739,25540,2019,1204877,"Hartford-East Hartford-Middletown, CT"
2740,26980,2010,153025,"Iowa City, IA"
2741,26980,2011,155908,"Iowa City, IA"
2742,26980,2012,159006,"Iowa City, IA"
2743,26980,2013,162095,"Iowa City, IA"
2744,26980,2014,164759,"Iowa City, IA"
2745,26980,2015,167088,"Iowa City, IA"
2746,26980,2016,169054,"Iowa City, IA"
2747,26980,2017,171529,"Iowa City, IA"
2748,26980,2018,172607,"Iowa City, IA"
2749,26980,2019,173105,"Iowa City, IA"
2750,27780,2010,143461,"Johnstown, PA"
2751,27780,2011,142579,"Johnstown, PA"
2752,27780,2012,141536,"Johnstown, PA"
2753,27780,2013,138826,"Johnstown, PA"
2754,27780,2014,137537,"Johnstown, PA"
2755,27780,2015,136028,"Johnstown, PA"
2756,27780,2016,134414,"Johnstown, PA"
2757,27780,2017,132960,"Johnstown, PA"
2758,27780,2018,131449,"Johnstown, PA"
2759,27780,2019,130192,"Johnstown, PA"
2760,28140,2010,2013361,"Kansas City, MO-KS"
2761,28140,2011,2025490,"Kansas City, MO-KS"
2762,28140,2012,2038586,"Kansas City, MO-KS"
2763,28140,2013,2053850,"Kansas City, MO-KS"
2764,28140,2014,2069182,"Kansas City, MO-KS"
2765,28140,2015,2085913,"Kansas City, MO-KS"
2766,28140,2016,2107066,"Kansas City, MO-KS"
2767,28140,2017,2127203,"Kansas City, MO-KS"
2768,28140,2018,2144427,"Kansas City, MO-KS"
2769,28140,2019,2157990,"Kansas City, MO-KS"
2770,29020,2010,82752,"Kokomo, IN"
2771,29020,2011,82797,"Kokomo, IN"
2772,29020,2012,82839,"Kokomo, IN"
2773,29020,2013,82738,"Kokomo, IN"
2774,29020,2014,82605,"Kokomo, IN"
2775,29020,2015,82338,"Kokomo, IN"
2776,29020,2016,82304,"Kokomo, IN"
2777,29020,2017,82210,"Kokomo, IN"
2778,29020,2018,82257,"Kokomo, IN"
2779,29020,2019,82544,"Kokomo, IN"
2780,29460,2010,603102,"Lakeland-Winter Haven, FL"
2781,29460,2011,609948,"Lakeland-Winter Haven, FL"
2782,29460,2012,615453,"Lakeland-Winter Haven, FL"
2783,29460,2013,622633,"Lakeland-Winter Haven, FL"
2784,29460,2014,634398,"Lakeland-Winter Haven, FL"
2785,29460,2015,648523,"Lakeland-Winter Haven, FL"
2786,29460,2016,665823,"Lakeland-Winter Haven, FL"
2787,29460,2017,685368,"Lakeland-Winter Haven, FL"
2788,29460,2018,706597,"Lakeland-Winter Haven, FL"
2789,29460,2019,724777,"Lakeland-Winter Haven, FL"
2790,29940,2010,111198,"Lawrence, KS"
2791,29940,2011,112479,"Lawrence, KS"
2792,29940,2012,113313,"Lawrence, KS"
2793,29940,2013,114713,"Lawrence, KS"
2794,29940,2014,116445,"Lawrence, KS"
2795,29940,2015,118141,"Lawrence, KS"
2796,29940,2016,119662,"Lawrence, KS"
2797,29940,2017,120281,"Lawrence, KS"
2798,29940,2018,121109,"Lawrence, KS"
2799,29940,2019,122259,"Lawrence, KS"
2800,30140,2010,133664,"Lebanon, PA"
2801,30140,2011,134529,"Lebanon, PA"
2802,30140,2012,135545,"Lebanon, PA"
2803,30140,2013,135804,"Lebanon, PA"
2804,30140,2014,136538,"Lebanon, PA"
2805,30140,2015,137479,"Lebanon, PA"
2806,30140,2016,138480,"Lebanon, PA"
2807,30140,2017,139553,"Lebanon, PA"
2808,30140,2018,141339,"Lebanon, PA"
2809,30140,2019,141793,"Lebanon, PA"
2810,30620,2010,106358,"Lima, OH"
2811,30620,2011,105988,"Lima, OH"
2812,30620,2012,105244,"Lima, OH"
2813,30620,2013,105055,"Lima, OH"
2814,30620,2014,104848,"Lima, OH"
2815,30620,2015,104095,"Lima, OH"
2816,30620,2016,103613,"Lima, OH"
2817,30620,2017,103093,"Lima, OH"
2818,30620,2018,102725,"Lima, OH"
2819,30620,2019,102351,"Lima, OH"
2820,31140,2010,1204655,"Louisville/Jefferson County, KY-IN"
2821,31140,2011,1211869,"Louisville/Jefferson County, KY-IN"
2822,31140,2012,1220183,"Louisville/Jefferson County, KY-IN"
2823,31140,2013,1232178,"Louisville/Jefferson County, KY-IN"
2824,31140,2014,1239354,"Louisville/Jefferson County, KY-IN"
2825,31140,2015,1246231,"Louisville/Jefferson County, KY-IN"
2826,31140,2016,1252525,"Louisville/Jefferson County, KY-IN"
2827,31140,2017,1259553,"Louisville/Jefferson County, KY-IN"
2828,31140,2018,1262023,"Louisville/Jefferson County, KY-IN"
2829,31140,2019,1265108,"Louisville/Jefferson County, KY-IN"
2830,35300,2010,863357,"New Haven-Milford, CT"
2831,35300,2011,863871,"New Haven-Milford, CT"
2832,35300,2012,864566,"New Haven-Milford, CT"
2833,35300,2013,862820,"New Haven-Milford, CT"
2834,35300,2014,862885,"New Haven-Milford, CT"
2835,35300,2015,860186,"New Haven-Milford, CT"
2836,35300,2016,857901,"New Haven-Milford, CT"
2837,35300,2017,857748,"New Haven-Milford, CT"
2838,35300,2018,856971,"New Haven-Milford, CT"
2839,35300,2019,854757,"New Haven-Milford, CT"
2840,36220,2010,137075,"Odessa, TX"
2841,36220,2011,139642,"Odessa, TX"
2842,36220,2012,144495,"Odessa, TX"
2843,36220,2013,149656,"Odessa, TX"
2844,36220,2014,154588,"Odessa, TX"
2845,36220,2015,159903,"Odessa, TX"
2846,36220,2016,157858,"Odessa, TX"
2847,36220,2017,156951,"Odessa, TX"
2848,36220,2018,161960,"Odessa, TX"
2849,36220,2019,166223,"Odessa, TX"
2850,39580,2010,1137383,"Raleigh-Cary, NC"
2851,39580,2011,1162179,"Raleigh-Cary, NC"
2852,39580,2012,1187848,"Raleigh-Cary, NC"
2853,39580,2013,1213499,"Raleigh-Cary, NC"
2854,39580,2014,1241189,"Raleigh-Cary, NC"
2855,39580,2015,1271091,"Raleigh-Cary, NC"
2856,39580,2016,1303854,"Raleigh-Cary, NC"
2857,39580,2017,1334235,"Raleigh-Cary, NC"
2858,39580,2018,1361590,"Raleigh-Cary, NC"
2859,39580,2019,1390785,"Raleigh-Cary, NC"
2860,39740,2010,412039,"Reading, PA"
2861,39740,2011,413008,"Reading, PA"
2862,39740,2012,413518,"Reading, PA"
2863,39740,2013,413915,"Reading, PA"
2864,39740,2014,414559,"Reading, PA"
2865,39740,2015,415138,"Reading, PA"
2866,39740,2016,415784,"Reading, PA"
2867,39740,2017,417511,"Reading, PA"
2868,39740,2018,420529,"Reading, PA"
2869,39740,2019,421164,"Reading, PA"
2870,44060,2010,515553,"Spokane-Spokane Valley, WA"
2871,44060,2011,516889,"Spokane-Spokane Valley, WA"
2872,44060,2012,518930,"Spokane-Spokane Valley, WA"
2873,44060,2013,521603,"Spokane-Spokane Valley, WA"
2874,44060,2014,526336,"Spokane-Spokane Valley, WA"
2875,44060,2015,532163,"Spokane-Spokane Valley, WA"
2876,44060,2016,541030,"Spokane-Spokane Valley, WA"
2877,44060,2017,550259,"Spokane-Spokane Valley, WA"
2878,44060,2018,558827,"Spokane-Spokane Valley, WA"
2879,44060,2019,568521,"Spokane-Spokane Valley, WA"
2880,46340,2010,210408,"Tyler, TX"
2881,46340,2011,212764,"Tyler, TX"
2882,46340,2012,214811,"Tyler, TX"
2883,46340,2013,216475,"Tyler, TX"
2884,46340,2014,219642,"Tyler, TX"
2885,46340,2015,222390,"Tyler, TX"
2886,46340,2016,225161,"Tyler, TX"
2887,46340,2017,227195,"Tyler, TX"
2888,46340,2018,229749,"Tyler, TX"
2889,46340,2019,232751,"Tyler, TX"
2890,48140,2010,162829,"Wausau-Weston, WI"
2891,48140,2011,162844,"Wausau-Weston, WI"
2892,48140,2012,162870,"Wausau-Weston, WI"
2893,48140,2013,163189,"Wausau-Weston, WI"
2894,48140,2014,163241,"Wausau-Weston, WI"
2895,48140,2015,163181,"Wausau-Weston, WI"
2896,48140,2016,162935,"Wausau-Weston, WI"
2897,48140,2017,163203,"Wausau-Weston, WI"
2898,48140,2018,163094,"Wausau-Weston, WI"
2899,48140,2019,163285,"Wausau-Weston, WI"
2900,15980,2010,620449,"Cape Coral-Fort Myers, FL"
2901,15980,2011,631053,"Cape Coral-Fort Myers, FL"
2902,15980,2012,644197,"Cape Coral-Fort Myers, FL"
2903,15980,2013,659834,"Cape Coral-Fort Myers, FL"
2904,15980,2014,677232,"Cape Coral-Fort Myers, FL"
2905,15980,2015,699644,"Cape Coral-Fort Myers, FL"
2906,15980,2016,722649,"Cape Coral-Fort Myers, FL"
2907,15980,2017,740000,"Cape Coral-Fort Myers, FL"
2908,15980,2018,754470,"Cape Coral-Fort Myers, FL"
2909,15980,2019,770577,"Cape Coral-Fort Myers, FL"
2910,16700,2010,667450,"Charleston-North Charleston, SC"
2911,16700,2011,681262,"Charleston-North Charleston, SC"
2912,16700,2012,696839,"Charleston-North Charleston, SC"
2913,16700,2013,711272,"Charleston-North Charleston, SC"
2914,16700,2014,726836,"Charleston-North Charleston, SC"
2915,16700,2015,745185,"Charleston-North Charleston, SC"
2916,16700,2016,761578,"Charleston-North Charleston, SC"
2917,16700,2017,775537,"Charleston-North Charleston, SC"
2918,16700,2018,788122,"Charleston-North Charleston, SC"
2919,16700,2019,802122,"Charleston-North Charleston, SC"
2920,20500,2010,566267,"Durham-Chapel Hill, NC"
2921,20500,2011,572520,"Durham-Chapel Hill, NC"
2922,20500,2012,581735,"Durham-Chapel Hill, NC"
2923,20500,2013,590364,"Durham-Chapel Hill, NC"
2924,20500,2014,599236,"Durham-Chapel Hill, NC"
2925,20500,2015,607706,"Durham-Chapel Hill, NC"
2926,20500,2016,618222,"Durham-Chapel Hill, NC"
2927,20500,2017,625678,"Durham-Chapel Hill, NC"
2928,20500,2018,637501,"Durham-Chapel Hill, NC"
2929,20500,2019,644367,"Durham-Chapel Hill, NC"
2930,22500,2010,205662,"Florence, SC"
2931,22500,2011,205800,"Florence, SC"
2932,22500,2012,206041,"Florence, SC"
2933,22500,2013,205986,"Florence, SC"
2934,22500,2014,206426,"Florence, SC"
2935,22500,2015,206235,"Florence, SC"
2936,22500,2016,205854,"Florence, SC"
2937,22500,2017,205476,"Florence, SC"
2938,22500,2018,205036,"Florence, SC"
2939,22500,2019,204911,"Florence, SC"
2940,24540,2010,254207,"Greeley, CO"
2941,24540,2011,258827,"Greeley, CO"
2942,24540,2012,264131,"Greeley, CO"
2943,24540,2013,270165,"Greeley, CO"
2944,24540,2014,277112,"Greeley, CO"
2945,24540,2015,285819,"Greeley, CO"
2946,24540,2016,295712,"Greeley, CO"
2947,24540,2017,305885,"Greeley, CO"
2948,24540,2018,314815,"Greeley, CO"
2949,24540,2019,324492,"Greeley, CO"
2950,27740,2010,199010,"Johnson City, TN"
2951,27740,2011,199574,"Johnson City, TN"
2952,27740,2012,200473,"Johnson City, TN"
2953,27740,2013,200470,"Johnson City, TN"
2954,27740,2014,200021,"Johnson City, TN"
2955,27740,2015,200331,"Johnson City, TN"
2956,27740,2016,201457,"Johnson City, TN"
2957,27740,2017,201909,"Johnson City, TN"
2958,27740,2018,202900,"Johnson City, TN"
2959,27740,2019,203649,"Johnson City, TN"
2960,28700,2010,309480,"Kingsport-Bristol, TN-VA"
2961,28700,2011,309098,"Kingsport-Bristol, TN-VA"
2962,28700,2012,308623,"Kingsport-Bristol, TN-VA"
2963,28700,2013,307811,"Kingsport-Bristol, TN-VA"
2964,28700,2014,307198,"Kingsport-Bristol, TN-VA"
2965,28700,2015,306279,"Kingsport-Bristol, TN-VA"
2966,28700,2016,306017,"Kingsport-Bristol, TN-VA"
2967,28700,2017,306496,"Kingsport-Bristol, TN-VA"
2968,28700,2018,306736,"Kingsport-Bristol, TN-VA"
2969,28700,2019,307202,"Kingsport-Bristol, TN-VA"
2970,33140,2010,111459,"Michigan City-La Porte, IN"
2971,33140,2011,111317,"Michigan City-La Porte, IN"
2972,33140,2012,111304,"Michigan City-La Porte, IN"
2973,33140,2013,111423,"Michigan City-La Porte, IN"
2974,33140,2014,111735,"Michigan City-La Porte, IN"
2975,33140,2015,110835,"Michigan City-La Porte, IN"
2976,33140,2016,110222,"Michigan City-La Porte, IN"
2977,33140,2017,109842,"Michigan City-La Porte, IN"
2978,33140,2018,109981,"Michigan City-La Porte, IN"
2979,33140,2019,109888,"Michigan City-La Porte, IN"
2980,33780,2010,151936,"Monroe, MI"
2981,33780,2011,151496,"Monroe, MI"
2982,33780,2012,150804,"Monroe, MI"
2983,33780,2013,150139,"Monroe, MI"
2984,33780,2014,149847,"Monroe, MI"
2985,33780,2015,149353,"Monroe, MI"
2986,33780,2016,149159,"Monroe, MI"
2987,33780,2017,149449,"Monroe, MI"
2988,33780,2018,150174,"Monroe, MI"
2989,33780,2019,150500,"Monroe, MI"
2990,35380,2010,1195324,"New Orleans-Metairie, LA"
2991,35380,2011,1214008,"New Orleans-Metairie, LA"
2992,35380,2012,1226887,"New Orleans-Metairie, LA"
2993,35380,2013,1239584,"New Orleans-Metairie, LA"
2994,35380,2014,1248905,"New Orleans-Metairie, LA"
2995,35380,2015,1260281,"New Orleans-Metairie, LA"
2996,35380,2016,1267613,"New Orleans-Metairie, LA"
2997,35380,2017,1270326,"New Orleans-Metairie, LA"
2998,35380,2018,1270133,"New Orleans-Metairie, LA"
2999,35380,2019,1270530,"New Orleans-Metairie, LA"
3000,35660,2010,156737,"Niles, MI"
3001,35660,2011,156885,"Niles, MI"
3002,35660,2012,156621,"Niles, MI"
3003,35660,2013,156129,"Niles, MI"
3004,35660,2014,155977,"Niles, MI"
3005,35660,2015,155022,"Niles, MI"
3006,35660,2016,154325,"Niles, MI"
3007,35660,2017,154128,"Niles, MI"
3008,35660,2018,153790,"Niles, MI"
3009,35660,2019,153401,"Niles, MI"
3010,35980,2010,274004,"Norwich-New London, CT"
3011,35980,2011,273037,"Norwich-New London, CT"
3012,35980,2012,274091,"Norwich-New London, CT"
3013,35980,2013,272976,"Norwich-New London, CT"
3014,35980,2014,271462,"Norwich-New London, CT"
3015,35980,2015,269636,"Norwich-New London, CT"
3016,35980,2016,268403,"Norwich-New London, CT"
3017,35980,2017,267419,"Norwich-New London, CT"
3018,35980,2018,266285,"Norwich-New London, CT"
3019,35980,2019,265206,"Norwich-New London, CT"
3020,36100,2010,331331,"Ocala, FL"
3021,36100,2011,332286,"Ocala, FL"
3022,36100,2012,333873,"Ocala, FL"
3023,36100,2013,335083,"Ocala, FL"
3024,36100,2014,338005,"Ocala, FL"
3025,36100,2015,342182,"Ocala, FL"
3026,36100,2016,347469,"Ocala, FL"
3027,36100,2017,353339,"Ocala, FL"
3028,36100,2018,359062,"Ocala, FL"
3029,36100,2019,365579,"Ocala, FL"
3030,36500,2010,253001,"Olympia-Lacey-Tumwater, WA"
3031,36500,2011,256386,"Olympia-Lacey-Tumwater, WA"
3032,36500,2012,258527,"Olympia-Lacey-Tumwater, WA"
3033,36500,2013,261852,"Olympia-Lacey-Tumwater, WA"
3034,36500,2014,264909,"Olympia-Lacey-Tumwater, WA"
3035,36500,2015,267978,"Olympia-Lacey-Tumwater, WA"
3036,36500,2016,273714,"Olympia-Lacey-Tumwater, WA"
3037,36500,2017,280269,"Olympia-Lacey-Tumwater, WA"
3038,36500,2018,286056,"Olympia-Lacey-Tumwater, WA"
3039,36500,2019,290536,"Olympia-Lacey-Tumwater, WA"
3040,36540,2010,867671,"Omaha-Council Bluffs, NE-IA"
3041,36540,2011,876022,"Omaha-Council Bluffs, NE-IA"
3042,36540,2012,884555,"Omaha-Council Bluffs, NE-IA"
3043,36540,2013,893864,"Omaha-Council Bluffs, NE-IA"
3044,36540,2014,903335,"Omaha-Council Bluffs, NE-IA"
3045,36540,2015,913073,"Omaha-Council Bluffs, NE-IA"
3046,36540,2016,923431,"Omaha-Council Bluffs, NE-IA"
3047,36540,2017,931987,"Omaha-Council Bluffs, NE-IA"
3048,36540,2018,940970,"Omaha-Council Bluffs, NE-IA"
3049,36540,2019,949442,"Omaha-Council Bluffs, NE-IA"
3050,36780,2010,167073,"Oshkosh-Neenah, WI"
3051,36780,2011,167493,"Oshkosh-Neenah, WI"
3052,36780,2012,168525,"Oshkosh-Neenah, WI"
3053,36780,2013,169283,"Oshkosh-Neenah, WI"
3054,36780,2014,169324,"Oshkosh-Neenah, WI"
3055,36780,2015,169246,"Oshkosh-Neenah, WI"
3056,36780,2016,169629,"Oshkosh-Neenah, WI"
3057,36780,2017,170394,"Oshkosh-Neenah, WI"
3058,36780,2018,170878,"Oshkosh-Neenah, WI"
3059,36780,2019,171907,"Oshkosh-Neenah, WI"
3060,41660,2010,113422,"San Angelo, TX"
3061,41660,2011,114513,"San Angelo, TX"
3062,41660,2012,116071,"San Angelo, TX"
3063,41660,2013,117519,"San Angelo, TX"
3064,41660,2014,119233,"San Angelo, TX"
3065,41660,2015,120390,"San Angelo, TX"
3066,41660,2016,120535,"San Angelo, TX"
3067,41660,2017,120365,"San Angelo, TX"
3068,41660,2018,120834,"San Angelo, TX"
3069,41660,2019,122027,"San Angelo, TX"
3070,45460,2010,189523,"Terre Haute, IN"
3071,45460,2011,189541,"Terre Haute, IN"
3072,45460,2012,189555,"Terre Haute, IN"
3073,45460,2013,189089,"Terre Haute, IN"
3074,45460,2014,188240,"Terre Haute, IN"
3075,45460,2015,187365,"Terre Haute, IN"
3076,45460,2016,187241,"Terre Haute, IN"
3077,45460,2017,186846,"Terre Haute, IN"
3078,45460,2018,186726,"Terre Haute, IN"
3079,45460,2019,186367,"Terre Haute, IN"
3080,46540,2010,299226,"Utica-Rome, NY"
3081,46540,2011,298604,"Utica-Rome, NY"
3082,46540,2012,297992,"Utica-Rome, NY"
3083,46540,2013,297230,"Utica-Rome, NY"
3084,46540,2014,295982,"Utica-Rome, NY"
3085,46540,2015,293916,"Utica-Rome, NY"
3086,46540,2016,292811,"Utica-Rome, NY"
3087,46540,2017,292174,"Utica-Rome, NY"
3088,46540,2018,291187,"Utica-Rome, NY"
3089,46540,2019,289990,"Utica-Rome, NY"
3090,48300,2010,111264,"Wenatchee, WA"
3091,48300,2011,111876,"Wenatchee, WA"
3092,48300,2012,112669,"Wenatchee, WA"
3093,48300,2013,113110,"Wenatchee, WA"
3094,48300,2014,113894,"Wenatchee, WA"
3095,48300,2015,115586,"Wenatchee, WA"
3096,48300,2016,117221,"Wenatchee, WA"
3097,48300,2017,118325,"Wenatchee, WA"
3098,48300,2018,119501,"Wenatchee, WA"
3099,48300,2019,120629,"Wenatchee, WA"
3100,49620,2010,435413,"York-Hanover, PA"
3101,49620,2011,436701,"York-Hanover, PA"
3102,49620,2012,437466,"York-Hanover, PA"
3103,49620,2013,438932,"York-Hanover, PA"
3104,49620,2014,440475,"York-Hanover, PA"
3105,49620,2015,441741,"York-Hanover, PA"
3106,49620,2016,443693,"York-Hanover, PA"
3107,49620,2017,445484,"York-Hanover, PA"
3108,49620,2018,447847,"York-Hanover, PA"
3109,49620,2019,449058,"York-Hanover, PA"
3110,12540,2010,840996,"Bakersfield, CA"
3111,12540,2011,847970,"Bakersfield, CA"
3112,12540,2012,853606,"Bakersfield, CA"
3113,12540,2013,862000,"Bakersfield, CA"
3114,12540,2014,869176,"Bakersfield, CA"
3115,12540,2015,876031,"Bakersfield, CA"
3116,12540,2016,880856,"Bakersfield, CA"
3117,12540,2017,887356,"Bakersfield, CA"
3118,12540,2018,893758,"Bakersfield, CA"
3119,12540,2019,900202,"Bakersfield, CA"
3120,15680,2010,105761,"California-Lexington Park, MD"
3121,15680,2011,107566,"California-Lexington Park, MD"
3122,15680,2012,108800,"California-Lexington Park, MD"
3123,15680,2013,109224,"California-Lexington Park, MD"
3124,15680,2014,109913,"California-Lexington Park, MD"
3125,15680,2015,110985,"California-Lexington Park, MD"
3126,15680,2016,111750,"California-Lexington Park, MD"
3127,15680,2017,112487,"California-Lexington Park, MD"
3128,15680,2018,112720,"California-Lexington Park, MD"
3129,15680,2019,113510,"California-Lexington Park, MD"
3130,16180,2010,54981,"Carson City, NV"
3131,16180,2011,54676,"Carson City, NV"
3132,16180,2012,54312,"Carson City, NV"
3133,16180,2013,53726,"Carson City, NV"
3134,16180,2014,54082,"Carson City, NV"
3135,16180,2015,54068,"Carson City, NV"
3136,16180,2016,54147,"Carson City, NV"
3137,16180,2017,54532,"Carson City, NV"
3138,16180,2018,55202,"Carson City, NV"
3139,16180,2019,55916,"Carson City, NV"
3140,16300,2010,258440,"Cedar Rapids, IA"
3141,16300,2011,261028,"Cedar Rapids, IA"
3142,16300,2012,261916,"Cedar Rapids, IA"
3143,16300,2013,262706,"Cedar Rapids, IA"
3144,16300,2014,264300,"Cedar Rapids, IA"
3145,16300,2015,266312,"Cedar Rapids, IA"
3146,16300,2016,268224,"Cedar Rapids, IA"
3147,16300,2017,270653,"Cedar Rapids, IA"
3148,16300,2018,272061,"Cedar Rapids, IA"
3149,16300,2019,273032,"Cedar Rapids, IA"
3150,17020,2010,219949,"Chico, CA"
3151,17020,2011,219975,"Chico, CA"
3152,17020,2012,220869,"Chico, CA"
3153,17020,2013,221641,"Chico, CA"
3154,17020,2014,223516,"Chico, CA"
3155,17020,2015,224631,"Chico, CA"
3156,17020,2016,226231,"Chico, CA"
3157,17020,2017,228696,"Chico, CA"
3158,17020,2018,230339,"Chico, CA"
3159,17020,2019,219186,"Chico, CA"
3160,19060,2010,103170,"Cumberland, MD-WV"
3161,19060,2011,102629,"Cumberland, MD-WV"
3162,19060,2012,101833,"Cumberland, MD-WV"
3163,19060,2013,101267,"Cumberland, MD-WV"
3164,19060,2014,100587,"Cumberland, MD-WV"
3165,19060,2015,99879,"Cumberland, MD-WV"
3166,19060,2016,99428,"Cumberland, MD-WV"
3167,19060,2017,98575,"Cumberland, MD-WV"
3168,19060,2018,97894,"Cumberland, MD-WV"
3169,19060,2019,97284,"Cumberland, MD-WV"
3170,21820,2010,98264,"Fairbanks, AK"
3171,21820,2011,98120,"Fairbanks, AK"
3172,21820,2012,100311,"Fairbanks, AK"
3173,21820,2013,100933,"Fairbanks, AK"
3174,21820,2014,99254,"Fairbanks, AK"
3175,21820,2015,99636,"Fairbanks, AK"
3176,21820,2016,100633,"Fairbanks, AK"
3177,21820,2017,99675,"Fairbanks, AK"
3178,21820,2018,98565,"Fairbanks, AK"
3179,21820,2019,96849,"Fairbanks, AK"
3180,25420,2010,550088,"Harrisburg-Carlisle, PA"
3181,25420,2011,552280,"Harrisburg-Carlisle, PA"
3182,25420,2012,555057,"Harrisburg-Carlisle, PA"
3183,25420,2013,558139,"Harrisburg-Carlisle, PA"
3184,25420,2014,561164,"Harrisburg-Carlisle, PA"
3185,25420,2015,564678,"Harrisburg-Carlisle, PA"
3186,25420,2016,567510,"Harrisburg-Carlisle, PA"
3187,25420,2017,570784,"Harrisburg-Carlisle, PA"
3188,25420,2018,574149,"Harrisburg-Carlisle, PA"
3189,25420,2019,577941,"Harrisburg-Carlisle, PA"
3190,25620,2010,162856,"Hattiesburg, MS"
3191,25620,2011,164801,"Hattiesburg, MS"
3192,25620,2012,165994,"Hattiesburg, MS"
3193,25620,2013,166971,"Hattiesburg, MS"
3194,25620,2014,167179,"Hattiesburg, MS"
3195,25620,2015,167873,"Hattiesburg, MS"
3196,25620,2016,168158,"Hattiesburg, MS"
3197,25620,2017,167719,"Hattiesburg, MS"
3198,25620,2018,168292,"Hattiesburg, MS"
3199,25620,2019,168849,"Hattiesburg, MS"
3200,28420,2010,255542,"Kennewick-Richland, WA"
3201,28420,2011,263487,"Kennewick-Richland, WA"
3202,28420,2012,268071,"Kennewick-Richland, WA"
3203,28420,2013,270766,"Kennewick-Richland, WA"
3204,28420,2014,274154,"Kennewick-Richland, WA"
3205,28420,2015,278945,"Kennewick-Richland, WA"
3206,28420,2016,283693,"Kennewick-Richland, WA"
3207,28420,2017,290096,"Kennewick-Richland, WA"
3208,28420,2018,295289,"Kennewick-Richland, WA"
3209,28420,2019,299612,"Kennewick-Richland, WA"
3210,34580,2010,116944,"Mount Vernon-Anacortes, WA"
3211,34580,2011,117578,"Mount Vernon-Anacortes, WA"
3212,34580,2012,117714,"Mount Vernon-Anacortes, WA"
3213,34580,2013,118255,"Mount Vernon-Anacortes, WA"
3214,34580,2014,119966,"Mount Vernon-Anacortes, WA"
3215,34580,2015,121559,"Mount Vernon-Anacortes, WA"
3216,34580,2016,123603,"Mount Vernon-Anacortes, WA"
3217,34580,2017,125860,"Mount Vernon-Anacortes, WA"
3218,34580,2018,127835,"Mount Vernon-Anacortes, WA"
3219,34580,2019,129205,"Mount Vernon-Anacortes, WA"
3220,34940,2010,322581,"Naples-Marco Island, FL"
3221,34940,2011,327629,"Naples-Marco Island, FL"
