,NAME,year,GDP
1682,"Scranton--Wilkes-Barre, PA",2012,23496999.0
1683,"Scranton--Wilkes-Barre, PA",2013,24176356.0
1684,"Scranton--Wilkes-Barre, PA",2014,25186095.0
1685,"Scranton--Wilkes-Barre, PA",2015,26037768.0
1686,"Scranton--Wilkes-Barre, PA",2016,26668133.0
1687,"Scranton--Wilkes-Barre, PA",2017,27419696.0
1688,"Scranton--Wilkes-Barre, PA",2018,28604583.0
1689,"Scranton--Wilkes-Barre, PA",2019,29808582.0
1690,"Sebastian-Vero Beach, FL",2010,4266411.0
1691,"Sebastian-Vero Beach, FL",2011,4353088.0
1692,"Sebastian-Vero Beach, FL",2012,4519304.0
1693,"Sebastian-Vero Beach, FL",2013,4705284.0
1694,"Sebastian-Vero Beach, FL",2014,5013810.0
1695,"Sebastian-Vero Beach, FL",2015,5394343.0
1696,"Sebastian-Vero Beach, FL",2016,5780594.0
1697,"Sebastian-Vero Beach, FL",2017,6074427.0
1698,"Sebastian-Vero Beach, FL",2018,6390242.0
1699,"Sebastian-Vero Beach, FL",2019,6829885.0
1700,"Shreveport-Bossier City, LA",2010,20067977.0
1701,"Shreveport-Bossier City, LA",2011,22296159.0
1702,"Shreveport-Bossier City, LA",2012,20814174.0
1703,"Shreveport-Bossier City, LA",2013,19790160.0
1704,"Shreveport-Bossier City, LA",2014,19881306.0
1705,"Shreveport-Bossier City, LA",2015,18878171.0
1706,"Shreveport-Bossier City, LA",2016,18576228.0
1707,"Shreveport-Bossier City, LA",2017,20350355.0
1708,"Shreveport-Bossier City, LA",2018,22010517.0
1709,"Shreveport-Bossier City, LA",2019,22012841.0
1710,"Sierra Vista-Douglas, AZ",2010,4574454.0
1711,"Sierra Vista-Douglas, AZ",2011,4622536.0
1712,"Sierra Vista-Douglas, AZ",2012,4472156.0
1713,"Sierra Vista-Douglas, AZ",2013,4430186.0
1714,"Sierra Vista-Douglas, AZ",2014,4417945.0
1715,"Sierra Vista-Douglas, AZ",2015,4584473.0
1716,"Sierra Vista-Douglas, AZ",2016,4750530.0
1717,"Sierra Vista-Douglas, AZ",2017,4754456.0
1718,"Sierra Vista-Douglas, AZ",2018,4919666.0
1719,"Sierra Vista-Douglas, AZ",2019,5220287.0
1720,"South Bend-Mishawaka, IN-MI",2010,11579994.0
1721,"South Bend-Mishawaka, IN-MI",2011,11873014.0
1722,"South Bend-Mishawaka, IN-MI",2012,12309878.0
1723,"South Bend-Mishawaka, IN-MI",2013,12664778.0
1724,"South Bend-Mishawaka, IN-MI",2014,13433162.0
1725,"South Bend-Mishawaka, IN-MI",2015,13966573.0
1726,"South Bend-Mishawaka, IN-MI",2016,14163347.0
1727,"South Bend-Mishawaka, IN-MI",2017,14501803.0
1728,"South Bend-Mishawaka, IN-MI",2018,15313434.0
1729,"South Bend-Mishawaka, IN-MI",2019,16029644.0
1730,"Springfield, MA",2010,26801215.0
1731,"Springfield, MA",2011,27751488.0
1732,"Springfield, MA",2012,28739732.0
1733,"Springfield, MA",2013,29359092.0
1734,"Springfield, MA",2014,30327631.0
1735,"Springfield, MA",2015,31894617.0
1736,"Springfield, MA",2016,32638221.0
1737,"Springfield, MA",2017,33551819.0
1738,"Springfield, MA",2018,34714568.0
1739,"Springfield, MA",2019,36095877.0
1740,"The Villages, FL",2010,1725944.0
1741,"The Villages, FL",2011,1855278.0
1742,"The Villages, FL",2012,2009623.0
1743,"The Villages, FL",2013,2171609.0
1744,"The Villages, FL",2014,2253439.0
1745,"The Villages, FL",2015,2366887.0
1746,"The Villages, FL",2016,2443839.0
1747,"The Villages, FL",2017,2626661.0
1748,"The Villages, FL",2018,2874180.0
1749,"The Villages, FL",2019,3131534.0
1750,"Vallejo, CA",2010,17074942.0
1751,"Vallejo, CA",2011,17224333.0
1752,"Vallejo, CA",2012,19183562.0
1753,"Vallejo, CA",2013,20674886.0
1754,"Vallejo, CA",2014,21510075.0
1755,"Vallejo, CA",2015,22330105.0
1756,"Vallejo, CA",2016,23073540.0
1757,"Vallejo, CA",2017,23586558.0
1758,"Vallejo, CA",2018,24729783.0
1759,"Vallejo, CA",2019,26035209.0
1760,"Walla Walla, WA",2010,2531265.0
1761,"Walla Walla, WA",2011,2745676.0
1762,"Walla Walla, WA",2012,2766343.0
1763,"Walla Walla, WA",2013,2806124.0
1764,"Walla Walla, WA",2014,2916097.0
1765,"Walla Walla, WA",2015,3173421.0
1766,"Walla Walla, WA",2016,3398228.0
1767,"Walla Walla, WA",2017,3600789.0
1768,"Walla Walla, WA",2018,3760947.0
1769,"Walla Walla, WA",2019,3946182.0
1770,"Wilmington, NC",2010,10648640.0
1771,"Wilmington, NC",2011,10908123.0
1772,"Wilmington, NC",2012,10514853.0
1773,"Wilmington, NC",2013,11377655.0
1774,"Wilmington, NC",2014,12139310.0
1775,"Wilmington, NC",2015,12608456.0
1776,"Wilmington, NC",2016,13292055.0
1777,"Wilmington, NC",2017,13567583.0
1778,"Wilmington, NC",2018,14480370.0
1779,"Wilmington, NC",2019,15348154.0
1780,"Yakima, WA",2010,8110992.0
1781,"Yakima, WA",2011,8492796.0
1782,"Yakima, WA",2012,8748434.0
1783,"Yakima, WA",2013,8930330.0
1784,"Yakima, WA",2014,9621988.0
1785,"Yakima, WA",2015,9627379.0
1786,"Yakima, WA",2016,10060161.0
1787,"Yakima, WA",2017,10635802.0
1788,"Yakima, WA",2018,11361296.0
1789,"Yakima, WA",2019,11966915.0
1790,"Boulder, CO",2010,19742088.0
1791,"Boulder, CO",2011,19942937.0
1792,"Boulder, CO",2012,20433956.0
1793,"Boulder, CO",2013,21339546.0
1794,"Boulder, CO",2014,22369792.0
1795,"Boulder, CO",2015,23740729.0
1796,"Boulder, CO",2016,24801954.0
1797,"Boulder, CO",2017,26647359.0
1798,"Boulder, CO",2018,27944113.0
1799,"Boulder, CO",2019,30176559.0
1800,"Bowling Green, KY",2010,5468400.0
1801,"Bowling Green, KY",2011,5548326.0
1802,"Bowling Green, KY",2012,5863404.0
1803,"Bowling Green, KY",2013,6050540.0
1804,"Bowling Green, KY",2014,6300007.0
1805,"Bowling Green, KY",2015,6531826.0
1806,"Bowling Green, KY",2016,6780531.0
1807,"Bowling Green, KY",2017,7002710.0
1808,"Bowling Green, KY",2018,7195843.0
1809,"Bowling Green, KY",2019,7458673.0
1810,"Charleston, WV",2010,13046927.0
1811,"Charleston, WV",2011,13430543.0
1812,"Charleston, WV",2012,13040081.0
1813,"Charleston, WV",2013,12924695.0
1814,"Charleston, WV",2014,12776003.0
1815,"Charleston, WV",2015,12571349.0
1816,"Charleston, WV",2016,12477294.0
1817,"Charleston, WV",2017,12456094.0
1818,"Charleston, WV",2018,13523696.0
1819,"Charleston, WV",2019,13185929.0
1820,"Charlotte-Concord-Gastonia, NC-SC",2010,109828788.0
1821,"Charlotte-Concord-Gastonia, NC-SC",2011,116917486.0
1822,"Charlotte-Concord-Gastonia, NC-SC",2012,127584508.0
1823,"Charlotte-Concord-Gastonia, NC-SC",2013,129132021.0
1824,"Charlotte-Concord-Gastonia, NC-SC",2014,136458520.0
1825,"Charlotte-Concord-Gastonia, NC-SC",2015,145650746.0
1826,"Charlotte-Concord-Gastonia, NC-SC",2016,153110238.0
1827,"Charlotte-Concord-Gastonia, NC-SC",2017,161799967.0
1828,"Charlotte-Concord-Gastonia, NC-SC",2018,171481905.0
1829,"Charlotte-Concord-Gastonia, NC-SC",2019,178413790.0
1830,"Cincinnati, OH-KY-IN",2010,104374317.0
1831,"Cincinnati, OH-KY-IN",2011,109585944.0
1832,"Cincinnati, OH-KY-IN",2012,113190381.0
1833,"Cincinnati, OH-KY-IN",2013,116218748.0
1834,"Cincinnati, OH-KY-IN",2014,121693041.0
1835,"Cincinnati, OH-KY-IN",2015,127779662.0
1836,"Cincinnati, OH-KY-IN",2016,134287267.0
1837,"Cincinnati, OH-KY-IN",2017,139031021.0
1838,"Cincinnati, OH-KY-IN",2018,146323745.0
1839,"Cincinnati, OH-KY-IN",2019,153931926.0
1840,"Dallas-Fort Worth-Arlington, TX",2010,336217270.0
1841,"Dallas-Fort Worth-Arlington, TX",2011,354989304.0
1842,"Dallas-Fort Worth-Arlington, TX",2012,374743312.0
1843,"Dallas-Fort Worth-Arlington, TX",2013,392917447.0
1844,"Dallas-Fort Worth-Arlington, TX",2014,415238962.0
1845,"Dallas-Fort Worth-Arlington, TX",2015,435857522.0
1846,"Dallas-Fort Worth-Arlington, TX",2016,453858011.0
1847,"Dallas-Fort Worth-Arlington, TX",2017,478176220.0
1848,"Dallas-Fort Worth-Arlington, TX",2018,505768515.0
1849,"Dallas-Fort Worth-Arlington, TX",2019,523861973.0
1850,"Deltona-Daytona Beach-Ormond Beach, FL",2010,15608644.0
1851,"Deltona-Daytona Beach-Ormond Beach, FL",2011,15672730.0
1852,"Deltona-Daytona Beach-Ormond Beach, FL",2012,16041930.0
1853,"Deltona-Daytona Beach-Ormond Beach, FL",2013,16414693.0
1854,"Deltona-Daytona Beach-Ormond Beach, FL",2014,16991140.0
1855,"Deltona-Daytona Beach-Ormond Beach, FL",2015,18011312.0
1856,"Deltona-Daytona Beach-Ormond Beach, FL",2016,19101825.0
1857,"Deltona-Daytona Beach-Ormond Beach, FL",2017,20108091.0
1858,"Deltona-Daytona Beach-Ormond Beach, FL",2018,21207809.0
1859,"Deltona-Daytona Beach-Ormond Beach, FL",2019,22268576.0
1860,"Dothan, AL",2010,4778876.0
1861,"Dothan, AL",2011,4840366.0
1862,"Dothan, AL",2012,4993062.0
1863,"Dothan, AL",2013,5349039.0
1864,"Dothan, AL",2014,5539153.0
1865,"Dothan, AL",2015,5756312.0
1866,"Dothan, AL",2016,6023027.0
1867,"Dothan, AL",2017,6295754.0
1868,"Dothan, AL",2018,6515145.0
1869,"Dothan, AL",2019,6768010.0
1870,"Enid, OK",2010,2862580.0
1871,"Enid, OK",2011,3093808.0
1872,"Enid, OK",2012,3509256.0
1873,"Enid, OK",2013,3740024.0
1874,"Enid, OK",2014,4237549.0
1875,"Enid, OK",2015,3319929.0
1876,"Enid, OK",2016,3428350.0
1877,"Enid, OK",2017,2647572.0
1878,"Enid, OK",2018,2717608.0
1879,"Enid, OK",2019,2771301.0
1880,"Grants Pass, OR",2010,2005837.0
1881,"Grants Pass, OR",2011,2019191.0
1882,"Grants Pass, OR",2012,2050636.0
1883,"Grants Pass, OR",2013,2085393.0
1884,"Grants Pass, OR",2014,2209783.0
1885,"Grants Pass, OR",2015,2415846.0
1886,"Grants Pass, OR",2016,2566053.0
1887,"Grants Pass, OR",2017,2756753.0
1888,"Grants Pass, OR",2018,2937839.0
1889,"Grants Pass, OR",2019,3146154.0
1890,"Huntsville, AL",2010,21509040.0
1891,"Huntsville, AL",2011,22116294.0
1892,"Huntsville, AL",2012,22519204.0
1893,"Huntsville, AL",2013,23189803.0
1894,"Huntsville, AL",2014,23773811.0
1895,"Huntsville, AL",2015,24687077.0
1896,"Huntsville, AL",2016,25567823.0
1897,"Huntsville, AL",2017,26621757.0
1898,"Huntsville, AL",2018,27983731.0
1899,"Huntsville, AL",2019,29467759.0
1900,"Lawton, OK",2010,4901864.0
1901,"Lawton, OK",2011,4873935.0
1902,"Lawton, OK",2012,4744225.0
1903,"Lawton, OK",2013,4851456.0
1904,"Lawton, OK",2014,4932299.0
1905,"Lawton, OK",2015,5211698.0
1906,"Lawton, OK",2016,5153430.0
1907,"Lawton, OK",2017,5060800.0
1908,"Lawton, OK",2018,5172574.0
1909,"Lawton, OK",2019,5362862.0
1910,"Louisville/Jefferson County, KY-IN",2010,53729154.0
1911,"Louisville/Jefferson County, KY-IN",2011,55278701.0
1912,"Louisville/Jefferson County, KY-IN",2012,58762658.0
1913,"Louisville/Jefferson County, KY-IN",2013,60125908.0
1914,"Louisville/Jefferson County, KY-IN",2014,62124950.0
1915,"Louisville/Jefferson County, KY-IN",2015,65602544.0
1916,"Louisville/Jefferson County, KY-IN",2016,68102420.0
1917,"Louisville/Jefferson County, KY-IN",2017,68725631.0
1918,"Louisville/Jefferson County, KY-IN",2018,71243822.0
1919,"Louisville/Jefferson County, KY-IN",2019,73833749.0
1920,"Lubbock, TX",2010,10863161.0
1921,"Lubbock, TX",2011,10912235.0
1922,"Lubbock, TX",2012,11538264.0
1923,"Lubbock, TX",2013,12295514.0
1924,"Lubbock, TX",2014,12461406.0
1925,"Lubbock, TX",2015,12819709.0
1926,"Lubbock, TX",2016,13282404.0
1927,"Lubbock, TX",2017,13784438.0
1928,"Lubbock, TX",2018,14500553.0
1929,"Lubbock, TX",2019,14957872.0
1930,"Mankato, MN",2010,4376792.0
1931,"Mankato, MN",2011,4645130.0
1932,"Mankato, MN",2012,4916498.0
1933,"Mankato, MN",2013,5140382.0
1934,"Mankato, MN",2014,5400075.0
1935,"Mankato, MN",2015,5481213.0
1936,"Mankato, MN",2016,5464334.0
1937,"Mankato, MN",2017,5602755.0
1938,"Mankato, MN",2018,5816222.0
1939,"Mankato, MN",2019,6060499.0
1940,"Milwaukee-Waukesha, WI",2010,82441556.0
1941,"Milwaukee-Waukesha, WI",2011,85303664.0
1942,"Milwaukee-Waukesha, WI",2012,87643471.0
1943,"Milwaukee-Waukesha, WI",2013,89319892.0
1944,"Milwaukee-Waukesha, WI",2014,91495134.0
1945,"Milwaukee-Waukesha, WI",2015,94972910.0
1946,"Milwaukee-Waukesha, WI",2016,97058495.0
1947,"Milwaukee-Waukesha, WI",2017,98992405.0
1948,"Milwaukee-Waukesha, WI",2018,103962103.0
1949,"Milwaukee-Waukesha, WI",2019,107136039.0
1950,"Omaha-Council Bluffs, NE-IA",2010,45812572.0
1951,"Omaha-Council Bluffs, NE-IA",2011,49032660.0
1952,"Omaha-Council Bluffs, NE-IA",2012,50840066.0
1953,"Omaha-Council Bluffs, NE-IA",2013,50826435.0
1954,"Omaha-Council Bluffs, NE-IA",2014,54642572.0
1955,"Omaha-Council Bluffs, NE-IA",2015,57490974.0
1956,"Omaha-Council Bluffs, NE-IA",2016,58105787.0
1957,"Omaha-Council Bluffs, NE-IA",2017,61501019.0
1958,"Omaha-Council Bluffs, NE-IA",2018,63209946.0
1959,"Omaha-Council Bluffs, NE-IA",2019,66243823.0
1960,"Phoenix-Mesa-Chandler, AZ",2010,175091722.0
1961,"Phoenix-Mesa-Chandler, AZ",2011,182632386.0
1962,"Phoenix-Mesa-Chandler, AZ",2012,192596109.0
1963,"Phoenix-Mesa-Chandler, AZ",2013,197918359.0
1964,"Phoenix-Mesa-Chandler, AZ",2014,206225091.0
1965,"Phoenix-Mesa-Chandler, AZ",2015,218258928.0
1966,"Phoenix-Mesa-Chandler, AZ",2016,229281490.0
1967,"Phoenix-Mesa-Chandler, AZ",2017,240890139.0
1968,"Phoenix-Mesa-Chandler, AZ",2018,257292963.0
1969,"Phoenix-Mesa-Chandler, AZ",2019,272113776.0
1970,"Pittsfield, MA",2010,5833321.0
1971,"Pittsfield, MA",2011,6048563.0
1972,"Pittsfield, MA",2012,6486552.0
1973,"Pittsfield, MA",2013,6658021.0
1974,"Pittsfield, MA",2014,6948610.0
1975,"Pittsfield, MA",2015,7149699.0
1976,"Pittsfield, MA",2016,7198084.0
1977,"Pittsfield, MA",2017,7177868.0
1978,"Pittsfield, MA",2018,7502616.0
1979,"Pittsfield, MA",2019,7824707.0
1980,"Providence-Warwick, RI-MA",2010,70063310.0
1981,"Providence-Warwick, RI-MA",2011,71328597.0
1982,"Providence-Warwick, RI-MA",2012,73190229.0
1983,"Providence-Warwick, RI-MA",2013,75066956.0
1984,"Providence-Warwick, RI-MA",2014,77681747.0
1985,"Providence-Warwick, RI-MA",2015,81698720.0
1986,"Providence-Warwick, RI-MA",2016,83018422.0
1987,"Providence-Warwick, RI-MA",2017,84863281.0
1988,"Providence-Warwick, RI-MA",2018,87803513.0
1989,"Providence-Warwick, RI-MA",2019,91015993.0
1990,"Punta Gorda, FL",2010,3723725.0
1991,"Punta Gorda, FL",2011,3776913.0
1992,"Punta Gorda, FL",2012,3886530.0
1993,"Punta Gorda, FL",2013,4031227.0
1994,"Punta Gorda, FL",2014,4139290.0
1995,"Punta Gorda, FL",2015,4455613.0
1996,"Punta Gorda, FL",2016,4694981.0
1997,"Punta Gorda, FL",2017,4908354.0
1998,"Punta Gorda, FL",2018,5188057.0
1999,"Punta Gorda, FL",2019,5695832.0
2000,"Richmond, VA",2010,62446509.0
2001,"Richmond, VA",2011,64920915.0
2002,"Richmond, VA",2012,67860274.0
2003,"Richmond, VA",2013,71236321.0
2004,"Richmond, VA",2014,73389723.0
2005,"Richmond, VA",2015,78535847.0
2006,"Richmond, VA",2016,81082697.0
2007,"Richmond, VA",2017,84382424.0
2008,"Richmond, VA",2018,87577128.0
2009,"Richmond, VA",2019,91359840.0
2010,"Rome, GA",2010,3624590.0
2011,"Rome, GA",2011,3668957.0
2012,"Rome, GA",2012,3681073.0
2013,"Rome, GA",2013,3685014.0
2014,"Rome, GA",2014,3901824.0
2015,"Rome, GA",2015,4141846.0
2016,"Rome, GA",2016,4329220.0
2017,"Rome, GA",2017,4296492.0
2018,"Rome, GA",2018,4383169.0
2019,"Rome, GA",2019,4565745.0
2020,"Springfield, MO",2010,15595712.0
2021,"Springfield, MO",2011,15668910.0
2022,"Springfield, MO",2012,16220689.0
2023,"Springfield, MO",2013,16473760.0
2024,"Springfield, MO",2014,17309519.0
2025,"Springfield, MO",2015,18321597.0
2026,"Springfield, MO",2016,18693025.0
2027,"Springfield, MO",2017,19177619.0
2028,"Springfield, MO",2018,20182398.0
2029,"Springfield, MO",2019,20847892.0
2030,"Tyler, TX",2010,8941175.0
2031,"Tyler, TX",2011,9268780.0
2032,"Tyler, TX",2012,9654753.0
2033,"Tyler, TX",2013,9890880.0
2034,"Tyler, TX",2014,9995454.0
2035,"Tyler, TX",2015,10108181.0
2036,"Tyler, TX",2016,10142444.0
2037,"Tyler, TX",2017,10319884.0
2038,"Tyler, TX",2018,11032474.0
2039,"Tyler, TX",2019,11265333.0
2040,"Urban Honolulu, HI",2010,51165042.0
2041,"Urban Honolulu, HI",2011,52873914.0
2042,"Urban Honolulu, HI",2012,54967212.0
2043,"Urban Honolulu, HI",2013,56661239.0
2044,"Urban Honolulu, HI",2014,58167280.0
2045,"Urban Honolulu, HI",2015,62589696.0
2046,"Urban Honolulu, HI",2016,64343496.0
2047,"Urban Honolulu, HI",2017,67077387.0
2048,"Urban Honolulu, HI",2018,69386714.0
2049,"Urban Honolulu, HI",2019,70808812.0
2050,"York-Hanover, PA",2010,17550873.0
2051,"York-Hanover, PA",2011,17717275.0
2052,"York-Hanover, PA",2012,17655197.0
2053,"York-Hanover, PA",2013,18169121.0
2054,"York-Hanover, PA",2014,18629225.0
2055,"York-Hanover, PA",2015,19414400.0
2056,"York-Hanover, PA",2016,19900486.0
2057,"York-Hanover, PA",2017,20502638.0
2058,"York-Hanover, PA",2018,21136947.0
2059,"York-Hanover, PA",2019,21925823.0
2060,"Albany-Schenectady-Troy, NY",2010,46985416.0
2061,"Albany-Schenectady-Troy, NY",2011,47754508.0
2062,"Albany-Schenectady-Troy, NY",2012,49077007.0
2063,"Albany-Schenectady-Troy, NY",2013,50933123.0
2064,"Albany-Schenectady-Troy, NY",2014,52822054.0
2065,"Albany-Schenectady-Troy, NY",2015,55451680.0
2066,"Albany-Schenectady-Troy, NY",2016,57904993.0
2067,"Albany-Schenectady-Troy, NY",2017,60255221.0
2068,"Albany-Schenectady-Troy, NY",2018,62666517.0
2069,"Albany-Schenectady-Troy, NY",2019,65591092.0
2070,"Bakersfield, CA",2010,43360880.0
2071,"Bakersfield, CA",2011,45318708.0
2072,"Bakersfield, CA",2012,47559076.0
2073,"Bakersfield, CA",2013,48212860.0
2074,"Bakersfield, CA",2014,49238908.0
2075,"Bakersfield, CA",2015,44260330.0
2076,"Bakersfield, CA",2016,43109241.0
2077,"Bakersfield, CA",2017,45892937.0
2078,"Bakersfield, CA",2018,48734093.0
2079,"Bakersfield, CA",2019,50261412.0
2080,"Bend, OR",2010,5022378.0
2081,"Bend, OR",2011,5091721.0
2082,"Bend, OR",2012,5407947.0
2083,"Bend, OR",2013,5875268.0
2084,"Bend, OR",2014,6558294.0
2085,"Bend, OR",2015,7320179.0
2086,"Bend, OR",2016,8078986.0
2087,"Bend, OR",2017,8983549.0
2088,"Bend, OR",2018,9597273.0
2089,"Bend, OR",2019,10042937.0
2090,"Burlington, NC",2010,4888739.0
2091,"Burlington, NC",2011,5042057.0
2092,"Burlington, NC",2012,5130666.0
2093,"Burlington, NC",2013,5227967.0
2094,"Burlington, NC",2014,5330784.0
2095,"Burlington, NC",2015,5528907.0
2096,"Burlington, NC",2016,5844596.0
2097,"Burlington, NC",2017,5952580.0
2098,"Burlington, NC",2018,6158120.0
2099,"Burlington, NC",2019,6471101.0
2100,"Burlington-South Burlington, VT",2010,11121404.0
2101,"Burlington-South Burlington, VT",2011,11526141.0
2102,"Burlington-South Burlington, VT",2012,11830005.0
2103,"Burlington-South Burlington, VT",2013,11794700.0
2104,"Burlington-South Burlington, VT",2014,12060039.0
2105,"Burlington-South Burlington, VT",2015,12600688.0
2106,"Burlington-South Burlington, VT",2016,12987809.0
2107,"Burlington-South Burlington, VT",2017,13318901.0
2108,"Burlington-South Burlington, VT",2018,13838937.0
2109,"Burlington-South Burlington, VT",2019,14114657.0
2110,"Des Moines-West Des Moines, IA",2010,33829331.0
2111,"Des Moines-West Des Moines, IA",2011,34431544.0
2112,"Des Moines-West Des Moines, IA",2012,37615378.0
2113,"Des Moines-West Des Moines, IA",2013,37494625.0
2114,"Des Moines-West Des Moines, IA",2014,42242910.0
2115,"Des Moines-West Des Moines, IA",2015,46376221.0
2116,"Des Moines-West Des Moines, IA",2016,48818972.0
2117,"Des Moines-West Des Moines, IA",2017,48877741.0
2118,"Des Moines-West Des Moines, IA",2018,51038871.0
2119,"Des Moines-West Des Moines, IA",2019,52244598.0
2120,"Dover, DE",2010,6519797.0
2121,"Dover, DE",2011,6548906.0
2122,"Dover, DE",2012,6494799.0
2123,"Dover, DE",2013,6538906.0
2124,"Dover, DE",2014,6833422.0
2125,"Dover, DE",2015,7229976.0
2126,"Dover, DE",2016,7269615.0
2127,"Dover, DE",2017,7431865.0
2128,"Dover, DE",2018,7899268.0
2129,"Dover, DE",2019,8370319.0
2130,"Elmira, NY",2010,3543597.0
2131,"Elmira, NY",2011,3663630.0
2132,"Elmira, NY",2012,3719797.0
2133,"Elmira, NY",2013,3811313.0
2134,"Elmira, NY",2014,3882070.0
2135,"Elmira, NY",2015,3830944.0
2136,"Elmira, NY",2016,3806224.0
2137,"Elmira, NY",2017,3795816.0
2138,"Elmira, NY",2018,3953800.0
2139,"Elmira, NY",2019,4135080.0
2140,"Florence, SC",2010,7297749.0
2141,"Florence, SC",2011,7647717.0
2142,"Florence, SC",2012,7814729.0
2143,"Florence, SC",2013,8308781.0
2144,"Florence, SC",2014,8762456.0
2145,"Florence, SC",2015,9284779.0
2146,"Florence, SC",2016,9512507.0
2147,"Florence, SC",2017,9811401.0
2148,"Florence, SC",2018,10126241.0
2149,"Florence, SC",2019,10762620.0
2150,"Great Falls, MT",2010,3145474.0
2151,"Great Falls, MT",2011,3290622.0
2152,"Great Falls, MT",2012,3338991.0
2153,"Great Falls, MT",2013,3333483.0
2154,"Great Falls, MT",2014,3450828.0
2155,"Great Falls, MT",2015,3634346.0
2156,"Great Falls, MT",2016,3604723.0
2157,"Great Falls, MT",2017,3760914.0
2158,"Great Falls, MT",2018,4017503.0
2159,"Great Falls, MT",2019,4123936.0
2160,"Greeley, CO",2010,10071686.0
2161,"Greeley, CO",2011,10976437.0
2162,"Greeley, CO",2012,11937442.0
2163,"Greeley, CO",2013,13745206.0
2164,"Greeley, CO",2014,16304556.0
2165,"Greeley, CO",2015,14847684.0
2166,"Greeley, CO",2016,14798021.0
2167,"Greeley, CO",2017,16991143.0
2168,"Greeley, CO",2018,20267534.0
2169,"Greeley, CO",2019,19889946.0
2170,"Greenville, NC",2010,6906291.0
2171,"Greenville, NC",2011,7212751.0
2172,"Greenville, NC",2012,7293228.0
2173,"Greenville, NC",2013,7904672.0
2174,"Greenville, NC",2014,8407316.0
2175,"Greenville, NC",2015,9347484.0
2176,"Greenville, NC",2016,9501289.0
2177,"Greenville, NC",2017,9536524.0
2178,"Greenville, NC",2018,9596301.0
2179,"Greenville, NC",2019,10008070.0
2180,"Hartford-East Hartford-Middletown, CT",2010,84676965.0
2181,"Hartford-East Hartford-Middletown, CT",2011,85525192.0
2182,"Hartford-East Hartford-Middletown, CT",2012,87551688.0
2183,"Hartford-East Hartford-Middletown, CT",2013,85705940.0
2184,"Hartford-East Hartford-Middletown, CT",2014,89468848.0
2185,"Hartford-East Hartford-Middletown, CT",2015,96959238.0
2186,"Hartford-East Hartford-Middletown, CT",2016,98641543.0
2187,"Hartford-East Hartford-Middletown, CT",2017,100915163.0
2188,"Hartford-East Hartford-Middletown, CT",2018,102912409.0
2189,"Hartford-East Hartford-Middletown, CT",2019,105147321.0
2190,"Houston-The Woodlands-Sugar Land, TX",2010,348908912.0
2191,"Houston-The Woodlands-Sugar Land, TX",2011,378123455.0
2192,"Houston-The Woodlands-Sugar Land, TX",2012,402853150.0
2193,"Houston-The Woodlands-Sugar Land, TX",2013,426150439.0
2194,"Houston-The Woodlands-Sugar Land, TX",2014,438868141.0
2195,"Houston-The Woodlands-Sugar Land, TX",2015,458706903.0
2196,"Houston-The Woodlands-Sugar Land, TX",2016,449039882.0
2197,"Houston-The Woodlands-Sugar Land, TX",2017,468643426.0
2198,"Houston-The Woodlands-Sugar Land, TX",2018,498007948.0
2199,"Houston-The Woodlands-Sugar Land, TX",2019,512222304.0
2200,"Kokomo, IN",2010,4086078.0
2201,"Kokomo, IN",2011,4107932.0
2202,"Kokomo, IN",2012,4432599.0
2203,"Kokomo, IN",2013,4551234.0
2204,"Kokomo, IN",2014,4514966.0
2205,"Kokomo, IN",2015,4434122.0
2206,"Kokomo, IN",2016,4372532.0
2207,"Kokomo, IN",2017,4290722.0
2208,"Kokomo, IN",2018,4364455.0
2209,"Kokomo, IN",2019,4472655.0
2210,"Lake Charles, LA",2010,10154921.0
2211,"Lake Charles, LA",2011,13538375.0
2212,"Lake Charles, LA",2012,13590841.0
2213,"Lake Charles, LA",2013,11588922.0
2214,"Lake Charles, LA",2014,12122255.0
2215,"Lake Charles, LA",2015,12151343.0
2216,"Lake Charles, LA",2016,12710845.0
2217,"Lake Charles, LA",2017,15841547.0
2218,"Lake Charles, LA",2018,18089739.0
2219,"Lake Charles, LA",2019,17999899.0
2220,"Laredo, TX",2010,7726109.0
2221,"Laredo, TX",2011,8918083.0
2222,"Laredo, TX",2012,9321353.0
2223,"Laredo, TX",2013,10229504.0
2224,"Laredo, TX",2014,11800322.0
2225,"Laredo, TX",2015,10357965.0
2226,"Laredo, TX",2016,9995791.0
2227,"Laredo, TX",2017,10901991.0
2228,"Laredo, TX",2018,11265029.0
2229,"Laredo, TX",2019,11126450.0
2230,"Las Cruces, NM",2010,6614319.0
2231,"Las Cruces, NM",2011,6559264.0
2232,"Las Cruces, NM",2012,6425357.0
2233,"Las Cruces, NM",2013,6441348.0
2234,"Las Cruces, NM",2014,6682393.0
2235,"Las Cruces, NM",2015,6934859.0
2236,"Las Cruces, NM",2016,7143109.0
2237,"Las Cruces, NM",2017,7242040.0
2238,"Las Cruces, NM",2018,7514386.0
2239,"Las Cruces, NM",2019,7830931.0
2240,"Mobile, AL",2010,17484073.0
2241,"Mobile, AL",2011,18300151.0
2242,"Mobile, AL",2012,18396616.0
2243,"Mobile, AL",2013,18775142.0
2244,"Mobile, AL",2014,19292670.0
2245,"Mobile, AL",2015,19268878.0
2246,"Mobile, AL",2016,19654679.0
