,MSA,year,value
894,"Fort Smith, AR-OK",2012,1242
1278,"Fort Smith, AR-OK",2013,1207
1662,"Fort Smith, AR-OK",2014,1273
2046,"Fort Smith, AR-OK",2015,1282
2430,"Fort Smith, AR-OK",2016,1387
2814,"Fort Smith, AR-OK",2017,1426
3198,"Fort Smith, AR-OK",2018,1526
3582,"Fort Smith, AR-OK",2019,1624
3966,"Fort Smith, AR-OK",2020,1747
4350,"Fort Smith, AR-OK",2021,1830
4734,"Fort Smith, AR-OK",2022,1938
5118,"Fort Smith, AR-OK",2023,2009
5502,"Fort Smith, AR-OK",2024,2102
127,"Fort Wayne, IN",2010,2774
511,"Fort Wayne, IN",2011,2904
895,"Fort Wayne, IN",2012,2752
1279,"Fort Wayne, IN",2013,2680
1663,"Fort Wayne, IN",2014,2522
2047,"Fort Wayne, IN",2015,2608
2431,"Fort Wayne, IN",2016,2502
2815,"Fort Wayne, IN",2017,2681
3199,"Fort Wayne, IN",2018,3015
3583,"Fort Wayne, IN",2019,3129
3967,"Fort Wayne, IN",2020,3170
4351,"Fort Wayne, IN",2021,3184
4735,"Fort Wayne, IN",2022,3189
5119,"Fort Wayne, IN",2023,3191
5503,"Fort Wayne, IN",2024,3192
128,"Fresno, CA",2010,3576
512,"Fresno, CA",2011,3773
896,"Fresno, CA",2012,3684
1280,"Fresno, CA",2013,3823
1664,"Fresno, CA",2014,3953
2048,"Fresno, CA",2015,5200
2432,"Fresno, CA",2016,5954
2816,"Fresno, CA",2017,5514
3200,"Fresno, CA",2018,5470
3584,"Fresno, CA",2019,5402
3968,"Fresno, CA",2020,5264
4352,"Fresno, CA",2021,5305
4736,"Fresno, CA",2022,5303
5120,"Fresno, CA",2023,5301
5504,"Fresno, CA",2024,5301
129,"Gadsden, AL",2010,472
513,"Gadsden, AL",2011,461
897,"Gadsden, AL",2012,468
1281,"Gadsden, AL",2013,472
1665,"Gadsden, AL",2014,454
2049,"Gadsden, AL",2015,433
2433,"Gadsden, AL",2016,499
2817,"Gadsden, AL",2017,473
3201,"Gadsden, AL",2018,1217
3585,"Gadsden, AL",2019,766
3969,"Gadsden, AL",2020,1037
4353,"Gadsden, AL",2021,894
4737,"Gadsden, AL",2022,989
5121,"Gadsden, AL",2023,947
5505,"Gadsden, AL",2024,984
130,"Gainesville, FL",2010,2430
514,"Gainesville, FL",2011,2596
898,"Gainesville, FL",2012,2578
1282,"Gainesville, FL",2013,2560
1666,"Gainesville, FL",2014,2642
2050,"Gainesville, FL",2015,2767
2434,"Gainesville, FL",2016,3016
2818,"Gainesville, FL",2017,3202
3202,"Gainesville, FL",2018,3408
3586,"Gainesville, FL",2019,3363
3970,"Gainesville, FL",2020,3328
4354,"Gainesville, FL",2021,3313
4738,"Gainesville, FL",2022,3297
5122,"Gainesville, FL",2023,3293
5506,"Gainesville, FL",2024,3285
131,"Gainesville, GA",2010,1589
515,"Gainesville, GA",2011,1454
899,"Gainesville, GA",2012,1362
1283,"Gainesville, GA",2013,1311
1667,"Gainesville, GA",2014,1433
2051,"Gainesville, GA",2015,1415
2435,"Gainesville, GA",2016,1551
2819,"Gainesville, GA",2017,1727
3203,"Gainesville, GA",2018,1852
3587,"Gainesville, GA",2019,1885
3971,"Gainesville, GA",2020,1936
4355,"Gainesville, GA",2021,1935
4739,"Gainesville, GA",2022,1966
5123,"Gainesville, GA",2023,1953
5507,"Gainesville, GA",2024,1977
132,"Gettysburg, PA",2010,431
516,"Gettysburg, PA",2011,462
900,"Gettysburg, PA",2012,486
1284,"Gettysburg, PA",2013,454
1668,"Gettysburg, PA",2014,489
2052,"Gettysburg, PA",2015,399
2436,"Gettysburg, PA",2016,451
2820,"Gettysburg, PA",2017,504
3204,"Gettysburg, PA",2018,534
3588,"Gettysburg, PA",2019,531
3972,"Gettysburg, PA",2020,516
4356,"Gettysburg, PA",2021,510
4740,"Gettysburg, PA",2022,508
5124,"Gettysburg, PA",2023,507
5508,"Gettysburg, PA",2024,506
133,"Glens Falls, NY",2010,665
517,"Glens Falls, NY",2011,689
901,"Glens Falls, NY",2012,750
1285,"Glens Falls, NY",2013,650
1669,"Glens Falls, NY",2014,636
2053,"Glens Falls, NY",2015,723
2437,"Glens Falls, NY",2016,678
2821,"Glens Falls, NY",2017,701
3205,"Glens Falls, NY",2018,711
3589,"Glens Falls, NY",2019,730
3973,"Glens Falls, NY",2020,706
4357,"Glens Falls, NY",2021,707
4741,"Glens Falls, NY",2022,721
5125,"Glens Falls, NY",2023,713
5509,"Glens Falls, NY",2024,709
134,"Goldsboro, NC",2010,582
518,"Goldsboro, NC",2011,593
902,"Goldsboro, NC",2012,596
1286,"Goldsboro, NC",2013,561
1670,"Goldsboro, NC",2014,574
2054,"Goldsboro, NC",2015,641
2438,"Goldsboro, NC",2016,693
2822,"Goldsboro, NC",2017,673
3206,"Goldsboro, NC",2018,677
3590,"Goldsboro, NC",2019,795
3974,"Goldsboro, NC",2020,866
4358,"Goldsboro, NC",2021,815
4742,"Goldsboro, NC",2022,769
5126,"Goldsboro, NC",2023,788
5510,"Goldsboro, NC",2024,816
135,"Grand Forks, ND-MN",2010,471
519,"Grand Forks, ND-MN",2011,552
903,"Grand Forks, ND-MN",2012,510
1287,"Grand Forks, ND-MN",2013,559
1671,"Grand Forks, ND-MN",2014,553
2055,"Grand Forks, ND-MN",2015,503
2439,"Grand Forks, ND-MN",2016,510
2823,"Grand Forks, ND-MN",2017,555
3207,"Grand Forks, ND-MN",2018,570
3591,"Grand Forks, ND-MN",2019,539
3975,"Grand Forks, ND-MN",2020,528
4359,"Grand Forks, ND-MN",2021,531
4743,"Grand Forks, ND-MN",2022,532
5127,"Grand Forks, ND-MN",2023,532
5511,"Grand Forks, ND-MN",2024,532
136,"Grand Island, NE",2010,306
520,"Grand Island, NE",2011,339
904,"Grand Island, NE",2012,297
1288,"Grand Island, NE",2013,303
1672,"Grand Island, NE",2014,354
2056,"Grand Island, NE",2015,437
2440,"Grand Island, NE",2016,406
2824,"Grand Island, NE",2017,421
3208,"Grand Island, NE",2018,415
3592,"Grand Island, NE",2019,436
3976,"Grand Island, NE",2020,435
4360,"Grand Island, NE",2021,433
4744,"Grand Island, NE",2022,433
5128,"Grand Island, NE",2023,433
5512,"Grand Island, NE",2024,433
137,"Grand Junction, CO",2010,1364
521,"Grand Junction, CO",2011,1372
905,"Grand Junction, CO",2012,1295
1289,"Grand Junction, CO",2013,1331
1673,"Grand Junction, CO",2014,1384
2057,"Grand Junction, CO",2015,1477
2441,"Grand Junction, CO",2016,1523
2825,"Grand Junction, CO",2017,1545
3209,"Grand Junction, CO",2018,1665
3593,"Grand Junction, CO",2019,1701
3977,"Grand Junction, CO",2020,1739
4361,"Grand Junction, CO",2021,1768
4745,"Grand Junction, CO",2022,1791
5129,"Grand Junction, CO",2023,1809
5513,"Grand Junction, CO",2024,1824
138,"Grand Rapids-Kentwood, MI",2010,6604
522,"Grand Rapids-Kentwood, MI",2011,6534
906,"Grand Rapids-Kentwood, MI",2012,6633
1290,"Grand Rapids-Kentwood, MI",2013,6536
1674,"Grand Rapids-Kentwood, MI",2014,6654
2058,"Grand Rapids-Kentwood, MI",2015,6653
2442,"Grand Rapids-Kentwood, MI",2016,7294
2826,"Grand Rapids-Kentwood, MI",2017,7361
3210,"Grand Rapids-Kentwood, MI",2018,8545
3594,"Grand Rapids-Kentwood, MI",2019,8590
3978,"Grand Rapids-Kentwood, MI",2020,9332
4362,"Grand Rapids-Kentwood, MI",2021,9297
4746,"Grand Rapids-Kentwood, MI",2022,9771
5130,"Grand Rapids-Kentwood, MI",2023,9708
5514,"Grand Rapids-Kentwood, MI",2024,10015
139,"Grants Pass, OR",2010,469
523,"Grants Pass, OR",2011,474
907,"Grants Pass, OR",2012,449
1291,"Grants Pass, OR",2013,472
1675,"Grants Pass, OR",2014,496
2059,"Grants Pass, OR",2015,600
2443,"Grants Pass, OR",2016,703
2827,"Grants Pass, OR",2017,756
3211,"Grants Pass, OR",2018,752
3595,"Grants Pass, OR",2019,783
3979,"Grants Pass, OR",2020,804
4363,"Grants Pass, OR",2021,817
4747,"Grants Pass, OR",2022,823
5131,"Grants Pass, OR",2023,826
5515,"Grants Pass, OR",2024,827
140,"Great Falls, MT",2010,471
524,"Great Falls, MT",2011,523
908,"Great Falls, MT",2012,469
1292,"Great Falls, MT",2013,465
1676,"Great Falls, MT",2014,498
2060,"Great Falls, MT",2015,477
2444,"Great Falls, MT",2016,488
2828,"Great Falls, MT",2017,531
3212,"Great Falls, MT",2018,583
3596,"Great Falls, MT",2019,591
3980,"Great Falls, MT",2020,569
4364,"Great Falls, MT",2021,577
4748,"Great Falls, MT",2022,582
5132,"Great Falls, MT",2023,576
5516,"Great Falls, MT",2024,577
141,"Greeley, CO ",2010,2224
525,"Greeley, CO ",2011,2125
909,"Greeley, CO ",2012,2282
1293,"Greeley, CO ",2013,2446
1677,"Greeley, CO ",2014,2680
2061,"Greeley, CO ",2015,2894
2445,"Greeley, CO ",2016,3165
2829,"Greeley, CO ",2017,3356
3213,"Greeley, CO ",2018,3573
3597,"Greeley, CO ",2019,3797
3981,"Greeley, CO ",2020,4023
4365,"Greeley, CO ",2021,4205
4749,"Greeley, CO ",2022,4390
5133,"Greeley, CO ",2023,4537
5517,"Greeley, CO ",2024,4688
142,"Green Bay, WI",2010,1771
526,"Green Bay, WI",2011,1740
910,"Green Bay, WI",2012,1741
1294,"Green Bay, WI",2013,1719
1678,"Green Bay, WI",2014,1716
2062,"Green Bay, WI",2015,1729
2446,"Green Bay, WI",2016,1812
2830,"Green Bay, WI",2017,1944
3214,"Green Bay, WI",2018,1970
3598,"Green Bay, WI",2019,1921
3982,"Green Bay, WI",2020,1861
4366,"Green Bay, WI",2021,1836
4750,"Green Bay, WI",2022,1847
5134,"Green Bay, WI",2023,1872
5518,"Green Bay, WI",2024,1888
143,"Greensboro-High Point, NC",2010,5093
527,"Greensboro-High Point, NC",2011,5302
911,"Greensboro-High Point, NC",2012,5102
1295,"Greensboro-High Point, NC",2013,5100
1679,"Greensboro-High Point, NC",2014,5343
2063,"Greensboro-High Point, NC",2015,5564
2447,"Greensboro-High Point, NC",2016,5850
2831,"Greensboro-High Point, NC",2017,6247
3215,"Greensboro-High Point, NC",2018,6766
3599,"Greensboro-High Point, NC",2019,7033
3983,"Greensboro-High Point, NC",2020,6979
4367,"Greensboro-High Point, NC",2021,6922
4751,"Greensboro-High Point, NC",2022,6903
5135,"Greensboro-High Point, NC",2023,6900
5519,"Greensboro-High Point, NC",2024,6901
144,"Greenville, NC",2010,1071
528,"Greenville, NC",2011,1049
912,"Greenville, NC",2012,1135
1296,"Greenville, NC",2013,1024
1680,"Greenville, NC",2014,1108
2064,"Greenville, NC",2015,1131
2448,"Greenville, NC",2016,1119
2832,"Greenville, NC",2017,1190
3216,"Greenville, NC",2018,1392
3600,"Greenville, NC",2019,1543
3984,"Greenville, NC",2020,1648
4368,"Greenville, NC",2021,1740
4752,"Greenville, NC",2022,1813
5136,"Greenville, NC",2023,1874
5520,"Greenville, NC",2024,1923
145,"Greenville-Anderson, SC",2010,5382
529,"Greenville-Anderson, SC",2011,5367
913,"Greenville-Anderson, SC",2012,5483
1297,"Greenville-Anderson, SC",2013,5502
1681,"Greenville-Anderson, SC",2014,5924
2065,"Greenville-Anderson, SC",2015,6418
2449,"Greenville-Anderson, SC",2016,7186
2833,"Greenville-Anderson, SC",2017,7683
3217,"Greenville-Anderson, SC",2018,8676
3601,"Greenville-Anderson, SC",2019,8761
3985,"Greenville-Anderson, SC",2020,9078
4369,"Greenville-Anderson, SC",2021,9041
4753,"Greenville-Anderson, SC",2022,9274
5137,"Greenville-Anderson, SC",2023,9177
5521,"Greenville-Anderson, SC",2024,9369
146,"Gulfport-Biloxi, MS",2010,2700
530,"Gulfport-Biloxi, MS",2011,2798
914,"Gulfport-Biloxi, MS",2012,2760
1298,"Gulfport-Biloxi, MS",2013,2823
1682,"Gulfport-Biloxi, MS",2014,2885
2066,"Gulfport-Biloxi, MS",2015,3103
2450,"Gulfport-Biloxi, MS",2016,3298
2834,"Gulfport-Biloxi, MS",2017,4082
3218,"Gulfport-Biloxi, MS",2018,4681
3602,"Gulfport-Biloxi, MS",2019,4442
3986,"Gulfport-Biloxi, MS",2020,4304
4370,"Gulfport-Biloxi, MS",2021,4303
4754,"Gulfport-Biloxi, MS",2022,4291
5138,"Gulfport-Biloxi, MS",2023,4293
5522,"Gulfport-Biloxi, MS",2024,4292
147,"Hagerstown-Martinsburg, MD-WV",2010,1345
531,"Hagerstown-Martinsburg, MD-WV",2011,1352
915,"Hagerstown-Martinsburg, MD-WV",2012,1390
1299,"Hagerstown-Martinsburg, MD-WV",2013,1471
1683,"Hagerstown-Martinsburg, MD-WV",2014,1460
2067,"Hagerstown-Martinsburg, MD-WV",2015,1494
2451,"Hagerstown-Martinsburg, MD-WV",2016,1565
2835,"Hagerstown-Martinsburg, MD-WV",2017,1573
3219,"Hagerstown-Martinsburg, MD-WV",2018,1765
3603,"Hagerstown-Martinsburg, MD-WV",2019,1815
3987,"Hagerstown-Martinsburg, MD-WV",2020,1908
4371,"Hagerstown-Martinsburg, MD-WV",2021,1975
4755,"Hagerstown-Martinsburg, MD-WV",2022,2049
5139,"Hagerstown-Martinsburg, MD-WV",2023,2114
5523,"Hagerstown-Martinsburg, MD-WV",2024,2178
148,"Hammond, LA",2010,903
532,"Hammond, LA",2011,1111
916,"Hammond, LA",2012,955
1300,"Hammond, LA",2013,897
1684,"Hammond, LA",2014,894
2068,"Hammond, LA",2015,1080
2452,"Hammond, LA",2016,1121
2836,"Hammond, LA",2017,1296
3220,"Hammond, LA",2018,1333
3604,"Hammond, LA",2019,1457
3988,"Hammond, LA",2020,1416
4372,"Hammond, LA",2021,1490
4756,"Hammond, LA",2022,1429
5140,"Hammond, LA",2023,1496
5524,"Hammond, LA",2024,1432
149,"Hanford-Corcoran, CA",2010,340
533,"Hanford-Corcoran, CA",2011,385
917,"Hanford-Corcoran, CA",2012,369
1301,"Hanford-Corcoran, CA",2013,356
1685,"Hanford-Corcoran, CA",2014,362
2069,"Hanford-Corcoran, CA",2015,349
2453,"Hanford-Corcoran, CA",2016,459
2837,"Hanford-Corcoran, CA",2017,479
3221,"Hanford-Corcoran, CA",2018,520
3605,"Hanford-Corcoran, CA",2019,495
3989,"Hanford-Corcoran, CA",2020,506
4373,"Hanford-Corcoran, CA",2021,496
4757,"Hanford-Corcoran, CA",2022,502
5141,"Hanford-Corcoran, CA",2023,498
5525,"Hanford-Corcoran, CA",2024,501
150,"Harrisburg-Carlisle, PA",2010,3106
534,"Harrisburg-Carlisle, PA",2011,3119
918,"Harrisburg-Carlisle, PA",2012,3113
1302,"Harrisburg-Carlisle, PA",2013,3345
1686,"Harrisburg-Carlisle, PA",2014,3378
2070,"Harrisburg-Carlisle, PA",2015,3437
2454,"Harrisburg-Carlisle, PA",2016,3970
2838,"Harrisburg-Carlisle, PA",2017,4856
3222,"Harrisburg-Carlisle, PA",2018,5742
3606,"Harrisburg-Carlisle, PA",2019,4905
3990,"Harrisburg-Carlisle, PA",2020,4078
4374,"Harrisburg-Carlisle, PA",2021,4088
4758,"Harrisburg-Carlisle, PA",2022,4435
5142,"Harrisburg-Carlisle, PA",2023,4572
5526,"Harrisburg-Carlisle, PA",2024,4485
151,"Harrisonburg, VA ",2010,601
535,"Harrisonburg, VA ",2011,565
919,"Harrisonburg, VA ",2012,697
1303,"Harrisonburg, VA ",2013,656
1687,"Harrisonburg, VA ",2014,702
2071,"Harrisonburg, VA ",2015,723
2455,"Harrisonburg, VA ",2016,726
2839,"Harrisonburg, VA ",2017,789
3223,"Harrisonburg, VA ",2018,855
3607,"Harrisonburg, VA ",2019,852
3991,"Harrisonburg, VA ",2020,907
4375,"Harrisonburg, VA ",2021,920
4759,"Harrisonburg, VA ",2022,964
5143,"Harrisonburg, VA ",2023,986
5527,"Harrisonburg, VA ",2024,1023
152,"Hartford-East Hartford-Middletown, CT",2010,7305
536,"Hartford-East Hartford-Middletown, CT",2011,7081
920,"Hartford-East Hartford-Middletown, CT",2012,7363
1304,"Hartford-East Hartford-Middletown, CT",2013,6983
1688,"Hartford-East Hartford-Middletown, CT",2014,7055
2072,"Hartford-East Hartford-Middletown, CT",2015,7051
2456,"Hartford-East Hartford-Middletown, CT",2016,7680
2840,"Hartford-East Hartford-Middletown, CT",2017,8985
3224,"Hartford-East Hartford-Middletown, CT",2018,10468
3608,"Hartford-East Hartford-Middletown, CT",2019,9403
3992,"Hartford-East Hartford-Middletown, CT",2020,9375
4376,"Hartford-East Hartford-Middletown, CT",2021,9375
4760,"Hartford-East Hartford-Middletown, CT",2022,9374
5144,"Hartford-East Hartford-Middletown, CT",2023,9374
5528,"Hartford-East Hartford-Middletown, CT",2024,9374
153,"Hattiesburg, MS",2010,1044
537,"Hattiesburg, MS",2011,1206
921,"Hattiesburg, MS",2012,1143
1305,"Hattiesburg, MS",2013,1189
1689,"Hattiesburg, MS",2014,1239
2073,"Hattiesburg, MS",2015,1349
2457,"Hattiesburg, MS",2016,1370
2841,"Hattiesburg, MS",2017,1531
3225,"Hattiesburg, MS",2018,1571
3609,"Hattiesburg, MS",2019,1782
3993,"Hattiesburg, MS",2020,1809
4377,"Hattiesburg, MS",2021,1986
4761,"Hattiesburg, MS",2022,2025
5145,"Hattiesburg, MS",2023,2175
5529,"Hattiesburg, MS",2024,2221
154,"Hickory-Lenoir-Morganton, NC",2010,1606
538,"Hickory-Lenoir-Morganton, NC",2011,1737
922,"Hickory-Lenoir-Morganton, NC",2012,1609
1306,"Hickory-Lenoir-Morganton, NC",2013,1567
1690,"Hickory-Lenoir-Morganton, NC",2014,1530
2074,"Hickory-Lenoir-Morganton, NC",2015,1706
2458,"Hickory-Lenoir-Morganton, NC",2016,1710
2842,"Hickory-Lenoir-Morganton, NC",2017,1874
3226,"Hickory-Lenoir-Morganton, NC",2018,1923
3610,"Hickory-Lenoir-Morganton, NC",2019,2063
3994,"Hickory-Lenoir-Morganton, NC",2020,2037
4378,"Hickory-Lenoir-Morganton, NC",2021,2125
4762,"Hickory-Lenoir-Morganton, NC",2022,2070
5146,"Hickory-Lenoir-Morganton, NC",2023,2143
5530,"Hickory-Lenoir-Morganton, NC",2024,2080
155,"Hilton Head Island-Bluffton, SC",2010,1690
539,"Hilton Head Island-Bluffton, SC",2011,1739
923,"Hilton Head Island-Bluffton, SC",2012,1525
1307,"Hilton Head Island-Bluffton, SC",2013,1766
1691,"Hilton Head Island-Bluffton, SC",2014,1989
2075,"Hilton Head Island-Bluffton, SC",2015,2020
2459,"Hilton Head Island-Bluffton, SC",2016,2192
2843,"Hilton Head Island-Bluffton, SC",2017,2396
3227,"Hilton Head Island-Bluffton, SC",2018,2483
3611,"Hilton Head Island-Bluffton, SC",2019,2633
3995,"Hilton Head Island-Bluffton, SC",2020,2720
4379,"Hilton Head Island-Bluffton, SC",2021,2808
4763,"Hilton Head Island-Bluffton, SC",2022,2896
5147,"Hilton Head Island-Bluffton, SC",2023,2985
5531,"Hilton Head Island-Bluffton, SC",2024,3073
156,"Hinesville, GA",2010,443
540,"Hinesville, GA",2011,442
924,"Hinesville, GA",2012,397
1308,"Hinesville, GA",2013,519
1692,"Hinesville, GA",2014,489
2076,"Hinesville, GA",2015,535
2460,"Hinesville, GA",2016,549
2844,"Hinesville, GA",2017,634
3228,"Hinesville, GA",2018,657
3612,"Hinesville, GA",2019,719
3996,"Hinesville, GA",2020,739
4380,"Hinesville, GA",2021,780
4764,"Hinesville, GA",2022,805
5148,"Hinesville, GA",2023,836
5532,"Hinesville, GA",2024,860
157,"Homosassa Springs, FL",2010,887
541,"Homosassa Springs, FL",2011,851
925,"Homosassa Springs, FL",2012,890
1309,"Homosassa Springs, FL",2013,925
1693,"Homosassa Springs, FL",2014,916
2077,"Homosassa Springs, FL",2015,912
2461,"Homosassa Springs, FL",2016,1026
2845,"Homosassa Springs, FL",2017,1095
3229,"Homosassa Springs, FL",2018,1177
3613,"Homosassa Springs, FL",2019,1261
3997,"Homosassa Springs, FL",2020,1312
4381,"Homosassa Springs, FL",2021,1343
4765,"Homosassa Springs, FL",2022,1362
5149,"Homosassa Springs, FL",2023,1373
5533,"Homosassa Springs, FL",2024,1380
158,"Hot Springs, AR",2010,652
542,"Hot Springs, AR",2011,599
926,"Hot Springs, AR",2012,594
1310,"Hot Springs, AR",2013,621
1694,"Hot Springs, AR",2014,624
2078,"Hot Springs, AR",2015,703
2462,"Hot Springs, AR",2016,745
2846,"Hot Springs, AR",2017,828
3230,"Hot Springs, AR",2018,766
3614,"Hot Springs, AR",2019,840
3998,"Hot Springs, AR",2020,796
4382,"Hot Springs, AR",2021,844
4766,"Hot Springs, AR",2022,810
5150,"Hot Springs, AR",2023,843
5534,"Hot Springs, AR",2024,817
159,"Houma-Thibodaux, LA",2010,1394
543,"Houma-Thibodaux, LA",2011,1326
927,"Houma-Thibodaux, LA",2012,1280
1311,"Houma-Thibodaux, LA",2013,1383
1695,"Houma-Thibodaux, LA",2014,1348
2079,"Houma-Thibodaux, LA",2015,1387
2463,"Houma-Thibodaux, LA",2016,1560
2847,"Houma-Thibodaux, LA",2017,1560
3231,"Houma-Thibodaux, LA",2018,1679
3615,"Houma-Thibodaux, LA",2019,1633
3999,"Houma-Thibodaux, LA",2020,1673
4383,"Houma-Thibodaux, LA",2021,1669
4767,"Houma-Thibodaux, LA",2022,1679
5151,"Houma-Thibodaux, LA",2023,1681
5535,"Houma-Thibodaux, LA",2024,1684
160,"Houston-The Woodlands-Sugar Land, TX",2010,56170
544,"Houston-The Woodlands-Sugar Land, TX",2011,57551
928,"Houston-The Woodlands-Sugar Land, TX",2012,56643
1312,"Houston-The Woodlands-Sugar Land, TX",2013,58705
1696,"Houston-The Woodlands-Sugar Land, TX",2014,62425
2080,"Houston-The Woodlands-Sugar Land, TX",2015,66878
2464,"Houston-The Woodlands-Sugar Land, TX",2016,75390
2848,"Houston-The Woodlands-Sugar Land, TX",2017,77800
3232,"Houston-The Woodlands-Sugar Land, TX",2018,84060
3616,"Houston-The Woodlands-Sugar Land, TX",2019,86285
4000,"Houston-The Woodlands-Sugar Land, TX",2020,89829
4384,"Houston-The Woodlands-Sugar Land, TX",2021,93319
4768,"Houston-The Woodlands-Sugar Land, TX",2022,96809
5152,"Houston-The Woodlands-Sugar Land, TX",2023,100297
5536,"Houston-The Woodlands-Sugar Land, TX",2024,103782
161,"Huntington-Ashland, WV-KY-OH",2010,1540
545,"Huntington-Ashland, WV-KY-OH",2011,1511
929,"Huntington-Ashland, WV-KY-OH",2012,1529
1313,"Huntington-Ashland, WV-KY-OH",2013,1495
1697,"Huntington-Ashland, WV-KY-OH",2014,1434
2081,"Huntington-Ashland, WV-KY-OH",2015,1411
2465,"Huntington-Ashland, WV-KY-OH",2016,1602
2849,"Huntington-Ashland, WV-KY-OH",2017,2219
3233,"Huntington-Ashland, WV-KY-OH",2018,2536
3617,"Huntington-Ashland, WV-KY-OH",2019,1936
4001,"Huntington-Ashland, WV-KY-OH",2020,1259
4385,"Huntington-Ashland, WV-KY-OH",2021,1397
4769,"Huntington-Ashland, WV-KY-OH",2022,1990
5153,"Huntington-Ashland, WV-KY-OH",2023,2171
5537,"Huntington-Ashland, WV-KY-OH",2024,1798
162,"Huntsville, AL",2010,2870
546,"Huntsville, AL",2011,2974
930,"Huntsville, AL",2012,3085
1314,"Huntsville, AL",2013,2982
1698,"Huntsville, AL",2014,3063
2082,"Huntsville, AL",2015,3133
2466,"Huntsville, AL",2016,3679
2850,"Huntsville, AL",2017,4132
3234,"Huntsville, AL",2018,4764
3618,"Huntsville, AL",2019,4545
4002,"Huntsville, AL",2020,4593
4386,"Huntsville, AL",2021,4444
4770,"Huntsville, AL",2022,4534
5154,"Huntsville, AL",2023,4410
5538,"Huntsville, AL",2024,4514
163,"Idaho Falls, ID",2010,1080
547,"Idaho Falls, ID",2011,1223
931,"Idaho Falls, ID",2012,1109
1315,"Idaho Falls, ID",2013,1112
1699,"Idaho Falls, ID",2014,1156
2083,"Idaho Falls, ID",2015,1213
2467,"Idaho Falls, ID",2016,1372
2851,"Idaho Falls, ID",2017,1458
3235,"Idaho Falls, ID",2018,1650
3619,"Idaho Falls, ID",2019,1689
4003,"Idaho Falls, ID",2020,1804
4387,"Idaho Falls, ID",2021,1836
4771,"Idaho Falls, ID",2022,1906
5155,"Idaho Falls, ID",2023,1930
5539,"Idaho Falls, ID",2024,1973
164,"Indianapolis-Carmel-Anderson, IN",2010,18257
548,"Indianapolis-Carmel-Anderson, IN",2011,17917
932,"Indianapolis-Carmel-Anderson, IN",2012,17300
1316,"Indianapolis-Carmel-Anderson, IN",2013,17822
1700,"Indianapolis-Carmel-Anderson, IN",2014,17651
2084,"Indianapolis-Carmel-Anderson, IN",2015,18410
2468,"Indianapolis-Carmel-Anderson, IN",2016,18881
2852,"Indianapolis-Carmel-Anderson, IN",2017,20835
3236,"Indianapolis-Carmel-Anderson, IN",2018,22717
3620,"Indianapolis-Carmel-Anderson, IN",2019,23692
4004,"Indianapolis-Carmel-Anderson, IN",2020,23489
4388,"Indianapolis-Carmel-Anderson, IN",2021,23666
4772,"Indianapolis-Carmel-Anderson, IN",2022,23508
5156,"Indianapolis-Carmel-Anderson, IN",2023,23648
5540,"Indianapolis-Carmel-Anderson, IN",2024,23524
165,"Iowa City, IA",2010,830
549,"Iowa City, IA",2011,956
933,"Iowa City, IA",2012,981
1317,"Iowa City, IA",2013,941
1701,"Iowa City, IA",2014,938
2085,"Iowa City, IA",2015,1037
2469,"Iowa City, IA",2016,1023
2853,"Iowa City, IA",2017,1097
3237,"Iowa City, IA",2018,1256
3621,"Iowa City, IA",2019,1209
4005,"Iowa City, IA",2020,1180
4389,"Iowa City, IA",2021,1203
4773,"Iowa City, IA",2022,1197
5157,"Iowa City, IA",2023,1196
5541,"Iowa City, IA",2024,1197
166,"Ithaca, NY",2010,509
550,"Ithaca, NY",2011,514
934,"Ithaca, NY",2012,559
1318,"Ithaca, NY",2013,549
1702,"Ithaca, NY",2014,623
2086,"Ithaca, NY",2015,580
2470,"Ithaca, NY",2016,563
